city,drive,fuelType,highway,make,model,,VClass
16,Rear-Wheel Drive,Premium,24,Porsche,Targa,Automatic,Minicompact Cars
16,Rear-Wheel Drive,Premium,24,Porsche,Targa,Manual,Minicompact Cars
16,Rear-Wheel Drive,Premium,24,Porsche,Targa Kit,Automatic,Minicompact Cars
16,Rear-Wheel Drive,Premium,24,Porsche,Targa Kit,Manual,Minicompact Cars
13,4-Wheel or All-Wheel Drive,Premium,21,Porsche,Turbo,Automatic,Minicompact Cars
14,4-Wheel or All-Wheel Drive,Premium,20,Porsche,Turbo,Manual,Minicompact Cars
13,4-Wheel or All-Wheel Drive,Premium,21,Porsche,Turbo Kit,Automatic,Minicompact Cars
14,4-Wheel or All-Wheel Drive,Premium,20,Porsche,Turbo Kit,Manual,Minicompact Cars
21,Front-Wheel Drive,Regular,28,Volkswagen,New Beetle Convertible,Manual,Minicompact Cars
19,Front-Wheel Drive,Regular,26,Volkswagen,New Beetle Convertible,Automatic,Minicompact Cars
23,Front-Wheel Drive,Regular,26,Hyundai,Pony Excel,Automatic,Subcompact Cars
24,Front-Wheel Drive,Regular,30,Acura,RSX,Manual,Subcompact Cars
21,Front-Wheel Drive,Premium,28,Acura,RSX,Manual,Subcompact Cars
21,Front-Wheel Drive,Regular,30,Acura,RSX,Automatic,Subcompact Cars
20,Front-Wheel Drive,Premium,28,Audi,A4 Cabriolet,Automatic,Subcompact Cars
18,Front-Wheel Drive,Premium,25,Audi,A4 Cabriolet,Automatic,Subcompact Cars
10,Rear-Wheel Drive,Premium,15,Bentley,Azure,Automatic,Subcompact Cars
10,Rear-Wheel Drive,Premium,15,Bentley,Continental T,Automatic,Subcompact Cars
18,Rear-Wheel Drive,Premium,26,BMW,325ci,Automatic,Subcompact Cars
18,Rear-Wheel Drive,Premium,27,BMW,325ci,Manual,Subcompact Cars
18,Rear-Wheel Drive,Premium,25,BMW,330ci,Automatic,Subcompact Cars
21,Front-Wheel Drive,Premium,27,Mitsubishi,Tredia,Manual,Subcompact Cars
24,Front-Wheel Drive,Regular,28,Hyundai,Pony Excel,Manual,Subcompact Cars
18,Rear-Wheel Drive,Premium,27,BMW,330ci,Manual,Subcompact Cars
15,Rear-Wheel Drive,Premium,22,BMW,M3,Manual,Subcompact Cars
15,Rear-Wheel Drive,Premium,21,BMW,M3,Automatic,Subcompact Cars
9,Rear-Wheel Drive,Premium,14,Ferrari,456 MGT/MGA,Automatic,Subcompact Cars
9,Rear-Wheel Drive,Premium,15,Ferrari,456 MGT/MGA,Manual,Subcompact Cars
23,Front-Wheel Drive,Regular,28,Ford,Escort ZX2,Automatic,Subcompact Cars
23,Front-Wheel Drive,Regular,30,Ford,Escort ZX2,Manual,Subcompact Cars
17,Rear-Wheel Drive,Regular,25,Ford,Mustang,Automatic,Subcompact Cars
17,Rear-Wheel Drive,Regular,27,Ford,Mustang,Manual,Subcompact Cars
16,Rear-Wheel Drive,Regular,22,Ford,Mustang,Automatic,Subcompact Cars
25,Front-Wheel Drive,Regular,31,Hyundai,Pony Excel,Manual,Subcompact Cars
16,Rear-Wheel Drive,Regular,21,Ford,Mustang,Automatic,Subcompact Cars
16,Rear-Wheel Drive,Regular,23,Ford,Mustang,Manual,Subcompact Cars
15,Rear-Wheel Drive,Regular,23,Ford,Mustang,Manual,Subcompact Cars
15,Rear-Wheel Drive,Premium,21,Ford,Mustang,Manual,Subcompact Cars
20,Front-Wheel Drive,Regular,27,Hyundai,Tiburon,Automatic,Subcompact Cars
20,Front-Wheel Drive,Regular,28,Hyundai,Tiburon,Manual,Subcompact Cars
19,Front-Wheel Drive,Regular,27,Hyundai,Tiburon,Manual,Subcompact Cars
17,Front-Wheel Drive,Regular,24,Hyundai,Tiburon,Automatic,Subcompact Cars
17,Front-Wheel Drive,Regular,24,Hyundai,Tiburon,Manual,Subcompact Cars
16,Front-Wheel Drive,Regular,24,Hyundai,Tiburon,Manual,Subcompact Cars
27,Front-Wheel Drive,Regular,31,Isuzu,I-Mark,Automatic,Subcompact Cars
16,Rear-Wheel Drive,Premium,24,Jaguar,XK8,Automatic,Subcompact Cars
14,Rear-Wheel Drive,Premium,21,Jaguar,XKR,Automatic,Subcompact Cars
10,Rear-Wheel Drive,Premium,15,Maserati,Coupe Cambiocorsa/Coupe GT,Manual,Subcompact Cars
10,Rear-Wheel Drive,Premium,16,Maserati,Coupe Cambiocorsa/Coupe GT,Automatic,Subcompact Cars
17,Rear-Wheel Drive,Premium,24,Mercedes-Benz,CLK320,Automatic,Subcompact Cars
17,Rear-Wheel Drive,Premium,25,Mercedes-Benz,CLK320 (Cabriolet),Automatic,Subcompact Cars
16,Rear-Wheel Drive,Premium,22,Mercedes-Benz,CLK430 (Cabriolet),Automatic,Subcompact Cars
15,Rear-Wheel Drive,Premium,21,Mercedes-Benz,CLK500,Automatic,Subcompact Cars
14,Rear-Wheel Drive,Premium,20,Mercedes-Benz,CLK55 AMG,Automatic,Subcompact Cars
19,Front-Wheel Drive,Regular,25,Mitsubishi,Eclipse,Automatic,Subcompact Cars
32,Front-Wheel Drive,Regular,38,Isuzu,I-Mark,Manual,Subcompact Cars
19,Front-Wheel Drive,Regular,26,Mitsubishi,Eclipse,Automatic,Subcompact Cars
20,Front-Wheel Drive,Regular,28,Mitsubishi,Eclipse,Manual,Subcompact Cars
21,Front-Wheel Drive,Regular,29,Mitsubishi,Eclipse,Manual,Subcompact Cars
19,Front-Wheel Drive,Regular,25,Mitsubishi,Eclipse,Automatic,Subcompact Cars
18,Front-Wheel Drive,Regular,26,Mitsubishi,Eclipse,Automatic,Subcompact Cars
18,Front-Wheel Drive,Premium,26,Mitsubishi,Eclipse,Manual,Subcompact Cars
18,Front-Wheel Drive,Premium,25,Mitsubishi,Eclipse,Automatic,Subcompact Cars
15,Rear-Wheel Drive,Premium,21,Roush Performance,Stage 3 Mustang,Automatic,Subcompact Cars
15,Rear-Wheel Drive,Premium,23,Roush Performance,Stage 3 Mustang,Manual,Subcompact Cars
18,Front-Wheel Drive,Premium,27,Saab,9-3 Convertible,Automatic,Subcompact Cars
29,Front-Wheel Drive,Regular,36,Isuzu,I-Mark,Manual,Subcompact Cars
20,Front-Wheel Drive,Premium,29,Saab,9-3 Convertible,Manual,Subcompact Cars
17,4-Wheel or All-Wheel Drive,Premium,24,Subaru,Impreza AWD,Automatic,Subcompact Cars
18,4-Wheel or All-Wheel Drive,Premium,25,Subaru,Impreza AWD,Manual,Subcompact Cars
19,4-Wheel or All-Wheel Drive,Regular,24,Subaru,Impreza AWD,Automatic,Subcompact Cars
18,4-Wheel or All-Wheel Drive,Regular,25,Subaru,Impreza AWD,Manual,Subcompact Cars
20,Front-Wheel Drive,Regular,28,Toyota,Camry Solara Convertible,Automatic,Subcompact Cars
17,Front-Wheel Drive,Regular,24,Toyota,Camry Solara Convertible,Automatic,Subcompact Cars
25,Front-Wheel Drive,Regular,33,Toyota,Celica,Automatic,Subcompact Cars
23,Front-Wheel Drive,Regular,30,Toyota,Celica,Manual,Subcompact Cars
20,Front-Wheel Drive,Premium,29,Toyota,Celica,Manual,Subcompact Cars
18,Rear-Wheel Drive,Regular,22,Isuzu,Impulse,Automatic,Subcompact Cars
20,Front-Wheel Drive,Premium,27,Toyota,Celica,Automatic,Subcompact Cars
29,Front-Wheel Drive,Diesel,39,Volkswagen,New Beetle,Automatic,Subcompact Cars
35,Front-Wheel Drive,Diesel,44,Volkswagen,New Beetle,Manual,Subcompact Cars
20,Front-Wheel Drive,Regular,27,Volkswagen,New Beetle,Automatic,Subcompact Cars
21,Front-Wheel Drive,Regular,29,Volkswagen,New Beetle,Manual,Subcompact Cars
18,Front-Wheel Drive,Premium,24,Volvo,C70 Convertible,Automatic,Subcompact Cars
17,Front-Wheel Drive,Premium,24,Volvo,C70 Convertible,Manual,Subcompact Cars
17,Front-Wheel Drive,Premium,24,Volvo,C70 Convertible,Automatic,Subcompact Cars
17,Front-Wheel Drive,Premium,26,Acura,3.2CL,Manual,Compact Cars
17,Front-Wheel Drive,Premium,27,Acura,3.2CL,Automatic,Compact Cars
19,Rear-Wheel Drive,Regular,23,Isuzu,Impulse,Automatic,Subcompact Cars
20,Front-Wheel Drive,Premium,27,Audi,A4,Automatic,Compact Cars
20,Front-Wheel Drive,Premium,29,Audi,A4,Manual,Compact Cars
18,Front-Wheel Drive,Premium,26,Audi,A4,Automatic,Compact Cars
18,4-Wheel or All-Wheel Drive,Premium,26,Audi,A4 quattro,Manual,Compact Cars
18,4-Wheel or All-Wheel Drive,Premium,26,Audi,A4 quattro,Automatic,Compact Cars
16,4-Wheel or All-Wheel Drive,Premium,23,Audi,A4 quattro,Manual,Compact Cars
16,4-Wheel or All-Wheel Drive,Premium,24,Audi,A4 quattro,Automatic,Compact Cars
10,Rear-Wheel Drive,Premium,15,Bentley,Continental R,Automatic,Compact Cars
18,Rear-Wheel Drive,Premium,26,BMW,325i,Automatic,Compact Cars
18,Rear-Wheel Drive,Premium,27,BMW,325i,Manual,Compact Cars
18,Rear-Wheel Drive,Regular,25,Isuzu,Impulse,Manual,Subcompact Cars
17,4-Wheel or All-Wheel Drive,Premium,24,BMW,325xi,Automatic,Compact Cars
17,4-Wheel or All-Wheel Drive,Premium,25,BMW,325xi,Manual,Compact Cars
18,Rear-Wheel Drive,Premium,25,BMW,330i,Automatic,Compact Cars
18,Rear-Wheel Drive,Premium,27,BMW,330i,Manual,Compact Cars
16,4-Wheel or All-Wheel Drive,Premium,23,BMW,330xi,Automatic,Compact Cars
18,4-Wheel or All-Wheel Drive,Premium,25,BMW,330xi,Manual,Compact Cars
18,Rear-Wheel Drive,Premium,26,BMW,525i,Automatic,Compact Cars
18,Rear-Wheel Drive,Premium,27,BMW,525i,Manual,Compact Cars
17,Rear-Wheel Drive,Premium,25,BMW,530i,Automatic,Compact Cars
18,Rear-Wheel Drive,Premium,27,BMW,530i,Manual,Compact Cars
19,Rear-Wheel Drive,Regular,26,Isuzu,Impulse,Manual,Subcompact Cars
16,Rear-Wheel Drive,Premium,22,BMW,540i,Automatic,Compact Cars
14,Rear-Wheel Drive,Premium,21,BMW,540i,Manual,Compact Cars
15,Rear-Wheel Drive,Premium,19,BMW,540i,Automatic,Compact Cars
12,Rear-Wheel Drive,Premium,19,BMW,M5,Manual,Compact Cars
21,Front-Wheel Drive,Regular,30,Chevrolet,Cavalier,Automatic,Compact Cars
22,Front-Wheel Drive,Regular,30,Chevrolet,Cavalier,Manual,Compact Cars
19,Front-Wheel Drive,Regular,26,Chrysler,Sebring,Automatic,Compact Cars
19,Front-Wheel Drive,Regular,26,Chrysler,Sebring,Automatic,Compact Cars
21,Front-Wheel Drive,Regular,29,Chrysler,Sebring,Manual,Compact Cars
21,Front-Wheel Drive,Regular,30,Chrysler,Sebring,Manual,Compact Cars
18,Rear-Wheel Drive,Regular,23,Isuzu,Impulse,Automatic,Subcompact Cars
18,Front-Wheel Drive,Regular,25,Chrysler,Sebring,Automatic,Compact Cars
18,Front-Wheel Drive,Regular,26,Chrysler,Sebring,Manual,Compact Cars
18,Front-Wheel Drive,Regular,25,Chrysler,Sebring,Automatic,Compact Cars
20,Front-Wheel Drive,Regular,27,Chrysler,Sebring Convertible,Automatic,Compact Cars
19,Front-Wheel Drive,Regular,25,Chrysler,Sebring Convertible,Automatic,Compact Cars
17,Front-Wheel Drive,Regular,25,Chrysler,Sebring Convertible,Manual,Compact Cars
19,Front-Wheel Drive,Regular,26,Chrysler,Sebring Convertible,Automatic,Compact Cars
20,Front-Wheel Drive,Regular,29,Daewoo,Lanos,Automatic,Compact Cars
20,Front-Wheel Drive,Regular,30,Daewoo,Lanos,Manual,Compact Cars
18,Front-Wheel Drive,Regular,25,Daewoo,Nubira,Automatic,Compact Cars
21,Front-Wheel Drive,Regular,24,Mitsubishi,Tredia,Automatic,Subcompact Cars
18,Rear-Wheel Drive,Regular,23,Isuzu,Impulse,Manual,Subcompact Cars
19,Front-Wheel Drive,Regular,26,Daewoo,Nubira,Manual,Compact Cars
22,Front-Wheel Drive,Regular,29,Dodge,Neon/SRT-4/SX 2.0,Automatic,Compact Cars
25,Front-Wheel Drive,Regular,32,Dodge,Neon/SRT-4/SX 2.0,Manual,Compact Cars
19,Front-Wheel Drive,Premium,27,Dodge,Neon/SRT-4/SX 2.0,Manual,Compact Cars
19,Front-Wheel Drive,Regular,26,Dodge,Stratus,Automatic,Compact Cars
19,Front-Wheel Drive,Regular,26,Dodge,Stratus,Automatic,Compact Cars
21,Front-Wheel Drive,Regular,29,Dodge,Stratus,Manual,Compact Cars
21,Front-Wheel Drive,Regular,30,Dodge,Stratus,Manual,Compact Cars
18,Front-Wheel Drive,Regular,25,Dodge,Stratus,Automatic,Compact Cars
18,Front-Wheel Drive,Regular,26,Dodge,Stratus,Manual,Compact Cars
11,Rear-Wheel Drive,Regular,16,Jaguar,XJS,Automatic,Subcompact Cars
18,Front-Wheel Drive,Regular,25,Dodge,Stratus,Automatic,Compact Cars
24,Front-Wheel Drive,Regular,30,Ford,Focus,Automatic,Compact Cars
22,Front-Wheel Drive,Regular,28,Ford,Focus,Automatic,Compact Cars
24,Front-Wheel Drive,Regular,32,Ford,Focus,Manual,Compact Cars
22,Front-Wheel Drive,Regular,29,Ford,Focus,Manual,Compact Cars
18,Front-Wheel Drive,Regular,23,Ford,Focus,Manual,Compact Cars
21,Front-Wheel Drive,Regular,27,Ford,Focus,Automatic,Compact Cars
22,Front-Wheel Drive,Regular,30,Ford,Focus,Manual,Compact Cars
29,Front-Wheel Drive,Regular,36,Honda,Civic,Automatic,Compact Cars
25,Front-Wheel Drive,Regular,34,Honda,Civic,Automatic,Compact Cars
14,Rear-Wheel Drive,Regular,17,Jaguar,XJ6,Automatic,Subcompact Cars
26,Front-Wheel Drive,Regular,34,Honda,Civic,Automatic,Compact Cars
27,Front-Wheel Drive,Regular,35,Honda,Civic,Manual,Compact Cars
31,Front-Wheel Drive,Regular,39,Honda,Civic,Manual,Compact Cars
27,Front-Wheel Drive,Regular,35,Honda,Civic,Manual,Compact Cars
22,Front-Wheel Drive,Regular,28,Honda,Civic,Manual,Compact Cars
40,Front-Wheel Drive,Regular,43,Honda,Civic Hybrid,Automatic,Compact Cars
38,Front-Wheel Drive,Regular,45,Honda,Civic Hybrid,Manual,Compact Cars
23,Front-Wheel Drive,Regular,32,Hyundai,Accent/Brio,Automatic,Compact Cars
24,Front-Wheel Drive,Regular,33,Hyundai,Accent/Brio,Manual,Compact Cars
23,Front-Wheel Drive,Regular,32,Hyundai,Accent/Brio,Automatic,Compact Cars
18,Rear-Wheel Drive,Regular,23,Mercury,Capri,Automatic,Subcompact Cars
25,Front-Wheel Drive,Regular,30,Hyundai,Accent/Brio,Manual,Compact Cars
22,Front-Wheel Drive,Regular,30,Hyundai,Elantra,Automatic,Compact Cars
21,Front-Wheel Drive,Regular,30,Hyundai,Elantra,Automatic,Compact Cars
21,Front-Wheel Drive,Regular,30,Hyundai,Elantra,Manual,Compact Cars
17,Rear-Wheel Drive,Premium,24,Infiniti,G35,Manual,Compact Cars
17,Rear-Wheel Drive,Regular,24,Infiniti,G35,Automatic,Compact Cars
17,Rear-Wheel Drive,Premium,24,Infiniti,G35,Automatic,Compact Cars
16,Rear-Wheel Drive,Premium,22,Infiniti,M45,Automatic,Compact Cars
17,4-Wheel or All-Wheel Drive,Premium,24,Jaguar,X-Type,Automatic,Compact Cars
17,4-Wheel or All-Wheel Drive,Premium,25,Jaguar,X-Type,Manual,Compact Cars
21,Rear-Wheel Drive,Regular,26,Mercury,Capri,Manual,Subcompact Cars
16,4-Wheel or All-Wheel Drive,Premium,23,Jaguar,X-Type,Automatic,Compact Cars
16,4-Wheel or All-Wheel Drive,Premium,25,Jaguar,X-Type,Manual,Compact Cars
15,Rear-Wheel Drive,Premium,22,Jaguar,XJ Sport,Automatic,Compact Cars
15,Rear-Wheel Drive,Premium,22,Jaguar,XJ8,Automatic,Compact Cars
14,Rear-Wheel Drive,Premium,20,Jaguar,XJR,Automatic,Compact Cars
22,Front-Wheel Drive,Regular,30,Kia,Rio,Automatic,Compact Cars
23,Front-Wheel Drive,Regular,30,Kia,Rio,Manual,Compact Cars
19,Front-Wheel Drive,Regular,27,Kia,Spectra,Automatic,Compact Cars
21,Front-Wheel Drive,Regular,29,Kia,Spectra,Manual,Compact Cars
16,Rear-Wheel Drive,Premium,23,Lexus,IS 300,Manual,Compact Cars
17,Rear-Wheel Drive,Regular,22,Mercury,Capri,Automatic,Subcompact Cars
16,Rear-Wheel Drive,Premium,22,Lexus,IS 300,Automatic,Compact Cars
22,Front-Wheel Drive,Regular,28,Mazda,Protege/Protege 5,Automatic,Compact Cars
21,Front-Wheel Drive,Premium,27,Mazda,Protege/Protege 5,Manual,Compact Cars
22,Front-Wheel Drive,Regular,28,Mazda,Protege/Protege 5,Manual,Compact Cars
22,Front-Wheel Drive,Regular,28,Mazda,Protege/Protege 5,Automatic,Compact Cars
20,Rear-Wheel Drive,Premium,28,Mercedes-Benz,C230 Kompressor,Automatic,Compact Cars
18,Rear-Wheel Drive,Premium,28,Mercedes-Benz,C230 Kompressor,Manual,Compact Cars
21,Rear-Wheel Drive,Premium,29,Mercedes-Benz,C230 Kompressor,Automatic,Compact Cars
19,Rear-Wheel Drive,Premium,28,Mercedes-Benz,C230 Kompressor,Manual,Compact Cars
17,Rear-Wheel Drive,Premium,23,Mercedes-Benz,C240,Automatic,Compact Cars
15,Rear-Wheel Drive,Regular,24,Mercury,Capri,Automatic,Subcompact Cars
15,Rear-Wheel Drive,Premium,24,Mercedes-Benz,C240,Manual,Compact Cars
17,4-Wheel or All-Wheel Drive,Premium,23,Mercedes-Benz,C240 4matic,Automatic,Compact Cars
15,Rear-Wheel Drive,Premium,19,Mercedes-Benz,C32 AMG,Automatic,Compact Cars
18,Rear-Wheel Drive,Premium,24,Mercedes-Benz,C320,Automatic,Compact Cars
15,Rear-Wheel Drive,Premium,23,Mercedes-Benz,C320,Manual,Compact Cars
17,4-Wheel or All-Wheel Drive,Premium,23,Mercedes-Benz,C320 4matic,Automatic,Compact Cars
17,Rear-Wheel Drive,Premium,23,Mercedes-Benz,C320 Sports Coupe,Automatic,Compact Cars
15,Rear-Wheel Drive,Premium,23,Mercedes-Benz,C320 Sports Coupe,Manual,Compact Cars
14,Rear-Wheel Drive,Premium,20,Mercedes-Benz,CL500,Automatic,Compact Cars
13,Rear-Wheel Drive,Premium,20,Mercedes-Benz,CL55 AMG,Automatic,Compact Cars
15,Rear-Wheel Drive,Regular,23,Mercury,Capri,Manual,Subcompact Cars
12,Rear-Wheel Drive,Premium,17,Mercedes-Benz,CL600,Automatic,Compact Cars
21,Front-Wheel Drive,Regular,27,Mitsubishi,Lancer,Automatic,Compact Cars
24,Front-Wheel Drive,Regular,30,Mitsubishi,Lancer,Manual,Compact Cars
21,Front-Wheel Drive,Regular,28,Mitsubishi,Lancer,Automatic,Compact Cars
23,Front-Wheel Drive,Regular,30,Mitsubishi,Lancer,Manual,Compact Cars
16,4-Wheel or All-Wheel Drive,Premium,23,Mitsubishi,Lancer Evolution,Manual,Compact Cars
24,Front-Wheel Drive,Regular,32,Nissan,Sentra,Automatic,Compact Cars
25,Front-Wheel Drive,Regular,33,Nissan,Sentra,Manual,Compact Cars
20,Front-Wheel Drive,Regular,25,Nissan,Sentra,Automatic,Compact Cars
21,Front-Wheel Drive,Regular,27,Nissan,Sentra,Manual,Compact Cars
12,Rear-Wheel Drive,Regular,14,Maserati,Biturbo 425,Automatic,Subcompact Cars
20,Front-Wheel Drive,Regular,27,Nissan,Sentra,Manual,Compact Cars
21,Front-Wheel Drive,Regular,30,Oldsmobile,Alero,Automatic,Compact Cars
22,Front-Wheel Drive,Regular,30,Oldsmobile,Alero,Manual,Compact Cars
18,Front-Wheel Drive,Regular,27,Oldsmobile,Alero,Automatic,Compact Cars
21,Front-Wheel Drive,Regular,30,Pontiac,Grand Am,Automatic,Compact Cars
22,Front-Wheel Drive,Regular,30,Pontiac,Grand Am,Manual,Compact Cars
18,Front-Wheel Drive,Regular,27,Pontiac,Grand Am,Automatic,Compact Cars
21,Front-Wheel Drive,Regular,30,Pontiac,Sunfire,Automatic,Compact Cars
22,Front-Wheel Drive,Regular,30,Pontiac,Sunfire,Manual,Compact Cars
19,Front-Wheel Drive,Regular,28,Saab,9-3 Sport Sedan,Automatic,Compact Cars
18,Rear-Wheel Drive,Regular,21,Mercedes-Benz,190,Automatic,Subcompact Cars
20,Front-Wheel Drive,Regular,29,Saab,9-3 Sport Sedan,Manual,Compact Cars
21,Front-Wheel Drive,Regular,29,Saturn,Ion,Automatic,Compact Cars
21,Front-Wheel Drive,Regular,29,Saturn,Ion,Automatic,Compact Cars
22,Front-Wheel Drive,Regular,30,Saturn,Ion,Manual,Compact Cars
19,4-Wheel or All-Wheel Drive,Regular,25,Subaru,Legacy/Outback AWD,Automatic,Compact Cars
18,4-Wheel or All-Wheel Drive,Regular,25,Subaru,Legacy/Outback AWD,Manual,Compact Cars
18,4-Wheel or All-Wheel Drive,Regular,25,Subaru,Legacy/Outback AWD,Automatic,Compact Cars
17,4-Wheel or All-Wheel Drive,Premium,23,Subaru,Legacy/Outback AWD,Automatic,Compact Cars
22,Front-Wheel Drive,Regular,28,Suzuki,Aerio,Automatic,Compact Cars
23,Front-Wheel Drive,Regular,29,Suzuki,Aerio,Manual,Compact Cars
22,Front-Wheel Drive,Regular,29,Mitsubishi,Tredia,Manual,Subcompact Cars
18,Rear-Wheel Drive,Premium,22,Mercedes-Benz,190,Automatic,Subcompact Cars
21,4-Wheel or All-Wheel Drive,Regular,26,Suzuki,Aerio 4WD,Automatic,Compact Cars
21,Front-Wheel Drive,Regular,29,Toyota,Camry Solara,Automatic,Compact Cars
21,Front-Wheel Drive,Regular,30,Toyota,Camry Solara,Manual,Compact Cars
17,Front-Wheel Drive,Regular,25,Toyota,Camry Solara,Automatic,Compact Cars
25,Front-Wheel Drive,Regular,34,Toyota,Corolla,Automatic,Compact Cars
28,Front-Wheel Drive,Regular,36,Toyota,Corolla,Manual,Compact Cars
28,Front-Wheel Drive,Regular,36,Toyota,Echo,Automatic,Compact Cars
30,Front-Wheel Drive,Regular,38,Toyota,Echo,Manual,Compact Cars
42,Front-Wheel Drive,Regular,41,Toyota,Prius,Automatic,Compact Cars
29,Front-Wheel Drive,Diesel,40,Volkswagen,Golf,Automatic,Compact Cars
17,Rear-Wheel Drive,Regular,24,Mercedes-Benz,190,Manual,Subcompact Cars
35,Front-Wheel Drive,Diesel,44,Volkswagen,Golf,Manual,Compact Cars
20,Front-Wheel Drive,Regular,27,Volkswagen,Golf,Automatic,Compact Cars
21,Front-Wheel Drive,Regular,29,Volkswagen,Golf,Manual,Compact Cars
19,Front-Wheel Drive,Premium,27,Volkswagen,GTI,Manual,Compact Cars
29,Front-Wheel Drive,Diesel,40,Volkswagen,Jetta,Automatic,Compact Cars
35,Front-Wheel Drive,Diesel,44,Volkswagen,Jetta,Manual,Compact Cars
20,Front-Wheel Drive,Regular,27,Volkswagen,Jetta,Automatic,Compact Cars
21,Front-Wheel Drive,Regular,29,Volkswagen,Jetta,Manual,Compact Cars
19,Front-Wheel Drive,Premium,27,Volkswagen,Jetta,Manual,Compact Cars
19,Front-Wheel Drive,Premium,28,Volkswagen,Jetta,Automatic,Compact Cars
16,Rear-Wheel Drive,Premium,24,Mercedes-Benz,190,Manual,Subcompact Cars
17,4-Wheel or All-Wheel Drive,Premium,24,Volkswagen,Passat 4motion,Automatic,Compact Cars
16,4-Wheel or All-Wheel Drive,Premium,23,Volkswagen,Passat 4motion,Automatic,Compact Cars
19,Front-Wheel Drive,Premium,27,Volvo,S40 FWD,Automatic,Compact Cars
16,4-Wheel or All-Wheel Drive,Premium,23,Volvo,S60 AWD,Automatic,Compact Cars
18,Front-Wheel Drive,Premium,25,Volvo,S60 FWD,Manual,Compact Cars
18,Front-Wheel Drive,Premium,26,Volvo,S60 FWD,Automatic,Compact Cars
19,Front-Wheel Drive,Premium,28,Volvo,S60 FWD,Automatic,Compact Cars
18,Front-Wheel Drive,Premium,26,Volvo,S60 FWD,Automatic,Compact Cars
19,Front-Wheel Drive,Premium,27,Volvo,S60 FWD,Manual,Compact Cars
17,Front-Wheel Drive,Premium,27,Acura,3.2TL,Automatic,Midsize Cars
26,Rear-Wheel Drive,Diesel,31,Mercedes-Benz,190,Automatic,Subcompact Cars
16,Front-Wheel Drive,Premium,22,Acura,3.5RL,Automatic,Midsize Cars
18,Front-Wheel Drive,Premium,25,Audi,A6,Automatic,Midsize Cars
16,4-Wheel or All-Wheel Drive,Premium,23,Audi,A6 quattro,Manual,Midsize Cars
16,4-Wheel or All-Wheel Drive,Premium,23,Audi,A6 quattro,Automatic,Midsize Cars
16,4-Wheel or All-Wheel Drive,Premium,24,Audi,A6 quattro,Automatic,Midsize Cars
15,4-Wheel or All-Wheel Drive,Premium,23,Audi,A6 quattro,Automatic,Midsize Cars
15,4-Wheel or All-Wheel Drive,Premium,23,Audi,A8,Automatic,Midsize Cars
14,4-Wheel or All-Wheel Drive,Premium,20,Audi,S8,Automatic,Midsize Cars
9,Rear-Wheel Drive,Premium,13,Bentley,Arnage,Automatic,Midsize Cars
18,Front-Wheel Drive,Regular,26,Buick,Century,Automatic,Midsize Cars
25,Rear-Wheel Drive,Diesel,34,Mercedes-Benz,190,Manual,Subcompact Cars
16,Front-Wheel Drive,Premium,25,Buick,Regal,Automatic,Midsize Cars
17,Front-Wheel Drive,Regular,27,Buick,Regal,Automatic,Midsize Cars
16,Rear-Wheel Drive,Premium,24,Cadillac,CTS,Automatic,Midsize Cars
17,Rear-Wheel Drive,Premium,24,Cadillac,CTS,Manual,Midsize Cars
16,Front-Wheel Drive,Regular,25,Cadillac,Seville,Automatic,Midsize Cars
18,Front-Wheel Drive,Regular,26,Chevrolet,Malibu,Automatic,Midsize Cars
19,Front-Wheel Drive,Regular,29,Chevrolet,Monte Carlo,Automatic,Midsize Cars
17,Front-Wheel Drive,Regular,27,Chevrolet,Monte Carlo,Automatic,Midsize Cars
20,Front-Wheel Drive,Regular,27,Chrysler,Sebring 4 Door,Automatic,Midsize Cars
19,Front-Wheel Drive,Regular,25,Chrysler,Sebring 4 Door,Automatic,Midsize Cars
19,Front-Wheel Drive,Premium,26,Mitsubishi,Cordia,Manual,Subcompact Cars
19,Front-Wheel Drive,Regular,26,Chrysler,Sebring 4 Door,Automatic,Midsize Cars
20,Front-Wheel Drive,Regular,27,Dodge,Stratus 4 Door,Automatic,Midsize Cars
19,Front-Wheel Drive,Regular,25,Dodge,Stratus 4 Door,Automatic,Midsize Cars
17,Front-Wheel Drive,Regular,25,Dodge,Stratus 4 Door,Manual,Midsize Cars
19,Front-Wheel Drive,Regular,26,Dodge,Stratus 4 Door,Automatic,Midsize Cars
