DATE,PRCP,TMAX,TMIN,year,month,day
1970-03-29,0,54,41,1970,3,29
1970-03-30,0,58,36,1970,3,30
1970-03-31,0,60,37,1970,3,31
1970-04-01,0.29,52,43,1970,4,1
1970-04-02,0.04,53,39,1970,4,2
1970-04-03,0,56,36,1970,4,3
1970-04-04,0.02,52,43,1970,4,4
1970-04-05,0.13,55,49,1970,4,5
1970-04-06,0.2,49,36,1970,4,6
1970-04-07,0,47,35,1970,4,7
1970-04-08,0.02,55,43,1970,4,8
1970-04-09,0.92,55,45,1970,4,9
1970-04-10,0.02,52,42,1970,4,10
1970-04-11,0.03,52,38,1970,4,11
1970-04-12,0,52,40,1970,4,12
1970-04-13,0,56,37,1970,4,13
1970-04-14,0,59,36,1970,4,14
1970-04-15,0,58,38,1970,4,15
1970-04-16,0,61,37,1970,4,16
1970-04-17,0,62,40,1970,4,17
1970-04-18,0.4,47,41,1970,4,18
1970-04-19,0.27,52,40,1970,4,19
1970-04-20,0,49,39,1970,4,20
1970-04-21,0.02,49,41,1970,4,21
1970-04-22,0.01,53,42,1970,4,22
1970-04-23,0.1,50,42,1970,4,23
1970-04-24,0.2,47,38,1970,4,24
1970-04-25,0.01,46,36,1970,4,25
1970-04-26,0,49,35,1970,4,26
1970-04-27,0.24,48,34,1970,4,27
1970-04-28,0,57,36,1970,4,28
1970-04-29,0.38,47,40,1970,4,29
1970-04-30,0.01,58,45,1970,4,30
1970-05-01,0,61,44,1970,5,1
1970-05-02,0,63,44,1970,5,2
1970-05-03,0,73,45,1970,5,3
1970-05-04,0,62,49,1970,5,4
1970-05-05,0,57,47,1970,5,5
1970-05-06,0,58,45,1970,5,6
1970-05-07,0,59,41,1970,5,7
1970-05-08,0.23,56,45,1970,5,8
1970-05-09,0,54,41,1970,5,9
1970-05-10,0.17,53,39,1970,5,10
1970-05-11,0,59,39,1970,5,11
1970-05-12,0.06,56,42,1970,5,12
1970-05-13,0,61,38,1970,5,13
1970-05-14,0,70,44,1970,5,14
1970-05-15,0,80,51,1970,5,15
1970-05-16,0,71,51,1970,5,16
1970-05-17,0,62,48,1970,5,17
1970-05-18,0,66,44,1970,5,18
1970-05-19,0,61,45,1970,5,19
1970-05-20,0,60,49,1970,5,20
1970-05-21,0,64,47,1970,5,21
1970-05-22,0.01,65,50,1970,5,22
1970-05-23,0,66,51,1970,5,23
1970-05-24,0,73,49,1970,5,24
1970-05-25,0,77,51,1970,5,25
1970-05-26,0,62,46,1970,5,26
1970-05-27,0,60,47,1970,5,27
1970-05-28,0.01,62,47,1970,5,28
1970-05-29,0.69,54,48,1970,5,29
1970-05-30,0,64,47,1970,5,30
1970-05-31,0,77,49,1970,5,31
1970-06-01,0,94,56,1970,6,1
1970-06-02,0,94,63,1970,6,2
1970-06-03,0,76,55,1970,6,3
1970-06-04,0.01,71,51,1970,6,4
1970-06-05,0,80,52,1970,6,5
1970-06-06,0,75,54,1970,6,6
1970-06-07,0,67,52,1970,6,7
1970-06-08,0,63,47,1970,6,8
1970-06-09,0.16,60,47,1970,6,9
1970-06-10,0,64,47,1970,6,10
1970-06-11,0.01,61,48,1970,6,11
1970-06-12,0,70,48,1970,6,12
1970-06-13,0,75,54,1970,6,13
1970-06-14,0.02,63,55,1970,6,14
1970-06-15,0.03,55,52,1970,6,15
1970-06-16,0,61,50,1970,6,16
1970-06-17,0,76,50,1970,6,17
1970-06-18,0,82,55,1970,6,18
1970-06-19,0,84,55,1970,6,19
1970-06-20,0,86,59,1970,6,20
1970-06-21,0,84,61,1970,6,21
1970-06-22,0,80,55,1970,6,22
1970-06-23,0,80,52,1970,6,23
1970-06-24,0,76,52,1970,6,24
1970-06-25,0,83,53,1970,6,25
1970-06-26,0,76,58,1970,6,26
1970-06-27,0.06,60,51,1970,6,27
1970-06-28,0.06,60,50,1970,6,28
1970-06-29,0.08,63,48,1970,6,29
1970-06-30,0,63,47,1970,6,30
1970-07-01,0.01,68,53,1970,7,1
1970-07-02,0,82,60,1970,7,2
1970-07-03,0,86,61,1970,7,3
1970-07-04,0,81,60,1970,7,4
1970-07-05,0,75,53,1970,7,5
1970-07-06,0,75,52,1970,7,6
1970-07-07,0,79,59,1970,7,7
1970-07-08,0,82,58,1970,7,8
1970-07-09,0,78,55,1970,7,9
1970-07-10,0,77,51,1970,7,10
1970-07-11,0,76,51,1970,7,11
1970-07-12,0,76,53,1970,7,12
1970-07-13,0,76,51,1970,7,13
1970-07-14,0,83,54,1970,7,14
1970-07-15,0,90,62,1970,7,15
1970-07-16,0.01,73,57,1970,7,16
1970-07-17,0,76,53,1970,7,17
1970-07-18,0,85,56,1970,7,18
1970-07-19,0,81,58,1970,7,19
1970-07-20,0,72,55,1970,7,20
1970-07-21,0,67,53,1970,7,21
1970-07-22,0,71,51,1970,7,22
1970-07-23,0,75,53,1970,7,23
1970-07-24,0,70,54,1970,7,24
1970-07-25,0.14,63,53,1970,7,25
1970-07-26,0.3,66,58,1970,7,26
1970-07-27,0.02,67,54,1970,7,27
1970-07-28,0,70,52,1970,7,28
1970-07-29,0,61,52,1970,7,29
1970-07-30,0,70,53,1970,7,30
1970-07-31,0,76,52,1970,7,31
1970-08-01,0.02,64,55,1970,8,1
1970-08-02,0.24,61,54,1970,8,2
1970-08-03,0,73,56,1970,8,3
1970-08-04,0,73,52,1970,8,4
1970-08-05,0,77,55,1970,8,5
1970-08-06,0,76,59,1970,8,6
1970-08-07,0.01,70,54,1970,8,7
1970-08-08,0,69,53,1970,8,8
1970-08-09,0,74,52,1970,8,9
1970-08-10,0,81,54,1970,8,10
1970-08-11,0,85,56,1970,8,11
1970-08-12,0.02,76,53,1970,8,12
1970-08-13,0.03,69,54,1970,8,13
1970-08-14,0,75,53,1970,8,14
1970-08-15,0,82,54,1970,8,15
1970-08-16,0,69,52,1970,8,16
1970-08-17,0,72,56,1970,8,17
1970-08-18,0,77,55,1970,8,18
1970-08-19,0,80,53,1970,8,19
1970-08-20,0,74,56,1970,8,20
1970-08-21,0,80,53,1970,8,21
1970-08-22,0,85,58,1970,8,22
1970-08-23,0,80,56,1970,8,23
1970-08-24,0,67,58,1970,8,24
1970-08-25,0,68,59,1970,8,25
1970-08-26,0,76,56,1970,8,26
1970-08-27,0,66,54,1970,8,27
1970-08-28,0,70,56,1970,8,28
1970-08-29,0,76,54,1970,8,29
1970-08-30,0,80,57,1970,8,30
1970-08-31,0,67,59,1970,8,31
1970-09-01,0,67,57,1970,9,1
1970-09-02,0.05,65,57,1970,9,2
1970-09-03,0.43,65,56,1970,9,3
1970-09-04,0.16,65,53,1970,9,4
1970-09-05,0.06,60,53,1970,9,5
1970-09-06,0.36,64,54,1970,9,6
1970-09-07,0.07,58,52,1970,9,7
1970-09-08,0,63,52,1970,9,8
1970-09-09,0,66,47,1970,9,9
1970-09-10,0,72,49,1970,9,10
1970-09-11,0,66,52,1970,9,11
1970-09-12,0,65,49,1970,9,12
1970-09-13,0,66,41,1970,9,13
1970-09-14,0,66,51,1970,9,14
1970-09-15,0,68,45,1970,9,15
1970-09-16,0,71,52,1970,9,16
1970-09-17,0.71,63,57,1970,9,17
1970-09-18,0.12,60,54,1970,9,18
1970-09-19,0.03,64,53,1970,9,19
1970-09-20,0.2,59,52,1970,9,20
1970-09-21,0,60,48,1970,9,21
1970-09-22,0.04,64,51,1970,9,22
1970-09-23,0,59,46,1970,9,23
1970-09-24,0,61,43,1970,9,24
1970-09-25,0,68,44,1970,9,25
1970-09-26,0,78,52,1970,9,26
1970-09-27,0,85,55,1970,9,27
1970-09-28,0,79,52,1970,9,28
1970-09-29,0,73,53,1970,9,29
1970-09-30,0,66,51,1970,9,30
1970-10-01,0,72,49,1970,10,1
1970-10-02,0,74,52,1970,10,2
1970-10-03,0,74,50,1970,10,3
1970-10-04,0.17,59,55,1970,10,4
1970-10-05,0.18,58,46,1970,10,5
1970-10-06,0.06,57,45,1970,10,6
1970-10-07,0,57,41,1970,10,7
1970-10-08,0,55,50,1970,10,8
1970-10-09,0.24,58,53,1970,10,9
1970-10-10,0,56,49,1970,10,10
1970-10-11,0.02,58,51,1970,10,11
1970-10-12,0,56,46,1970,10,12
1970-10-13,0,57,41,1970,10,13
1970-10-14,0,65,44,1970,10,14
1970-10-15,0,67,45,1970,10,15
1970-10-16,0,63,40,1970,10,16
1970-10-17,0.23,53,45,1970,10,17
1970-10-18,0.07,60,50,1970,10,18
1970-10-19,0.15,56,48,1970,10,19
1970-10-20,0.29,54,43,1970,10,20
1970-10-21,0.43,50,42,1970,10,21
1970-10-22,0.56,51,44,1970,10,22
1970-10-23,0.07,51,44,1970,10,23
1970-10-24,0.05,49,40,1970,10,24
1970-10-25,0,46,38,1970,10,25
1970-10-26,0,47,35,1970,10,26
1970-10-27,0,49,31,1970,10,27
1970-10-28,0,56,35,1970,10,28
1970-10-29,0,56,31,1970,10,29
1970-10-30,0,57,33,1970,10,30
1970-10-31,0,65,44,1970,10,31
1970-11-01,0,62,41,1970,11,1
1970-11-02,0,72,43,1970,11,2
1970-11-03,0,70,52,1970,11,3
1970-11-04,0.01,63,44,1970,11,4
1970-11-05,0.13,50,43,1970,11,5
1970-11-06,0.06,61,49,1970,11,6
1970-11-07,0.27,57,49,1970,11,7
1970-11-08,0.84,56,50,1970,11,8
1970-11-09,0.16,55,44,1970,11,9
1970-11-10,0.18,51,43,1970,11,10
1970-11-11,0.77,57,47,1970,11,11
1970-11-12,0.12,55,44,1970,11,12
1970-11-13,0,54,40,1970,11,13
1970-11-14,0,63,48,1970,11,14
1970-11-15,0.07,59,50,1970,11,15
1970-11-16,0.07,53,48,1970,11,16
1970-11-17,0.05,51,46,1970,11,17
1970-11-18,0,49,44,1970,11,18
1970-11-19,0.04,49,45,1970,11,19
1970-11-20,0,47,36,1970,11,20
1970-11-21,0,36,28,1970,11,21
1970-11-22,0.04,37,27,1970,11,22
1970-11-23,1.08,53,32,1970,11,23
1970-11-24,0.16,54,38,1970,11,24
1970-11-25,0.02,41,35,1970,11,25
1970-11-26,0.45,39,33,1970,11,26
1970-11-27,0.26,44,36,1970,11,27
1970-11-28,0,41,32,1970,11,28
1970-11-29,0.05,38,28,1970,11,29
1970-11-30,0.2,41,36,1970,11,30
1970-12-01,0.27,38,34,1970,12,1
1970-12-02,0.01,40,35,1970,12,2
1970-12-03,0.13,42,35,1970,12,3
1970-12-04,0.03,40,34,1970,12,4
1970-12-05,1.67,51,37,1970,12,5
1970-12-06,1.39,52,48,1970,12,6
1970-12-07,0.33,53,37,1970,12,7
1970-12-08,0,43,33,1970,12,8
1970-12-09,0,43,34,1970,12,9
1970-12-10,0.85,49,40,1970,12,10
1970-12-11,0,46,37,1970,12,11
1970-12-12,0,42,33,1970,12,12
1970-12-13,0.01,43,37,1970,12,13
1970-12-14,0.38,44,38,1970,12,14
1970-12-15,0.34,46,38,1970,12,15
1970-12-16,0.42,48,41,1970,12,16
1970-12-17,0,46,34,1970,12,17
1970-12-18,0,39,30,1970,12,18
1970-12-19,0.23,38,32,1970,12,19
1970-12-20,0.33,41,33,1970,12,20
1970-12-21,0,36,29,1970,12,21
1970-12-22,0,35,27,1970,12,22
1970-12-23,0,39,34,1970,12,23
1970-12-24,0,40,32,1970,12,24
1970-12-25,0,36,33,1970,12,25
1970-12-26,0.03,36,31,1970,12,26
1970-12-27,0.26,43,36,1970,12,27
1970-12-28,0.35,45,39,1970,12,28
1970-12-29,0.21,42,37,1970,12,29
1970-12-30,1.04,46,40,1970,12,30
1970-12-31,0,42,32,1970,12,31
1971-01-01,0,38,30,1971,1,1
1971-01-02,0,34,29,1971,1,2
1971-01-03,0,32,24,1971,1,3
1971-01-04,0,35,25,1971,1,4
1971-01-05,0,35,24,1971,1,5
1971-01-06,0.01,35,30,1971,1,6
1971-01-07,0.11,43,32,1971,1,7
1971-01-08,0.54,46,43,1971,1,8
1971-01-09,0.12,48,42,1971,1,9
1971-01-10,0.25,42,33,1971,1,10
1971-01-11,0.24,34,27,1971,1,11
1971-01-12,0.07,34,28,1971,1,12
1971-01-13,0.06,34,26,1971,1,13
1971-01-14,0.52,38,28,1971,1,14
1971-01-15,0.82,50,38,1971,1,15
1971-01-16,0.31,54,42,1971,1,16
1971-01-17,0.03,53,45,1971,1,17
1971-01-18,0.56,55,45,1971,1,18
1971-01-19,0.2,53,40,1971,1,19
1971-01-20,0.05,41,36,1971,1,20
1971-01-21,0.11,40,35,1971,1,21
1971-01-22,0.05,44,35,1971,1,22
1971-01-23,0,44,43,1971,1,23
1971-01-24,0.59,43,40,1971,1,24
1971-01-25,0.51,47,36,1971,1,25
1971-01-26,0.16,52,44,1971,1,26
1971-01-27,0,50,40,1971,1,27
1971-01-28,0,43,37,1971,1,28
1971-01-29,0.01,48,35,1971,1,29
1971-01-30,0,52,48,1971,1,30
1971-01-31,0,54,48,1971,1,31
1971-02-01,0.01,48,43,1971,2,1
1971-02-02,0.07,46,36,1971,2,2
1971-02-03,0.15,44,36,1971,2,3
1971-02-04,0.45,43,35,1971,2,4
1971-02-05,0,44,34,1971,2,5
1971-02-06,0,42,29,1971,2,6
1971-02-07,0,46,31,1971,2,7
1971-02-08,0,49,32,1971,2,8
1971-02-09,0.38,47,37,1971,2,9
1971-02-10,0.31,53,46,1971,2,10
1971-02-11,0,56,47,1971,2,11
1971-02-12,0.04,52,45,1971,2,12
1971-02-13,0.05,56,48,1971,2,13
1971-02-14,0.74,56,45,1971,2,14
1971-02-15,0.52,49,44,1971,2,15
1971-02-16,0,51,41,1971,2,16
1971-02-17,0,51,42,1971,2,17
1971-02-18,0.55,46,40,1971,2,18
1971-02-19,0.11,44,37,1971,2,19
1971-02-20,0,45,32,1971,2,20
1971-02-21,0.07,46,34,1971,2,21
1971-02-22,0.2,48,41,1971,2,22
1971-02-23,0.13,48,42,1971,2,23
1971-02-24,0.31,47,37,1971,2,24
1971-02-25,0,47,32,1971,2,25
1971-02-26,0.04,40,32,1971,2,26
1971-02-27,0.12,38,28,1971,2,27
1971-02-28,0.11,37,24,1971,2,28
1971-03-01,0,39,23,1971,3,1
1971-03-02,0.32,44,31,1971,3,2
1971-03-03,0.09,41,33,1971,3,3
1971-03-04,0.21,39,33,1971,3,4
1971-03-05,0,42,30,1971,3,5
1971-03-06,0.36,43,35,1971,3,6
1971-03-07,0.67,47,34,1971,3,7
1971-03-08,0,44,35,1971,3,8
1971-03-09,0.34,45,37,1971,3,9
1971-03-10,0.87,47,42,1971,3,10
1971-03-11,0.5,45,41,1971,3,11
1971-03-12,0.22,51,42,1971,3,12
1971-03-13,0.12,49,37,1971,3,13
1971-03-14,0.3,48,37,1971,3,14
1971-03-15,0,46,35,1971,3,15
1971-03-16,0.14,46,32,1971,3,16
1971-03-17,0,44,32,1971,3,17
1971-03-18,0,49,31,1971,3,18
1971-03-19,0,55,32,1971,3,19
1971-03-20,0,48,35,1971,3,20
1971-03-21,0,49,32,1971,3,21
1971-03-22,0.6,48,39,1971,3,22
1971-03-23,0.94,53,45,1971,3,23
1971-03-24,0,49,35,1971,3,24
1971-03-25,0.1,50,33,1971,3,25
1971-03-26,0.39,47,39,1971,3,26
1971-03-27,0.1,45,39,1971,3,27
1971-03-28,0.3,52,40,1971,3,28
1971-03-29,0.49,55,42,1971,3,29
1971-03-30,0.06,46,38,1971,3,30
1971-03-31,0,49,37,1971,3,31
1971-04-01,0.06,54,33,1971,4,1
1971-04-02,0.03,53,40,1971,4,2
1971-04-03,0,56,35,1971,4,3
1971-04-04,0,62,35,1971,4,4
1971-04-05,0,69,38,1971,4,5
1971-04-06,0.12,51,43,1971,4,6
1971-04-07,0.02,49,40,1971,4,7
1971-04-08,0.53,51,40,1971,4,8
1971-04-09,0.96,49,39,1971,4,9
1971-04-10,0.26,49,36,1971,4,10
1971-04-11,0.09,48,36,1971,4,11
1971-04-12,0,64,34,1971,4,12
1971-04-13,0,69,51,1971,4,13
1971-04-14,0,57,44,1971,4,14
1971-04-15,0.05,52,39,1971,4,15
1971-04-16,0.01,49,41,1971,4,16
1971-04-17,0.15,56,43,1971,4,17
1971-04-18,0,54,43,1971,4,18
1971-04-19,0,60,40,1971,4,19
1971-04-20,0.08,51,44,1971,4,20
1971-04-21,0,54,41,1971,4,21
1971-04-22,0,55,41,1971,4,22
1971-04-23,0,56,41,1971,4,23
1971-04-24,0.03,54,42,1971,4,24
1971-04-25,0,70,41,1971,4,25
1971-04-26,0,76,53,1971,4,26
1971-04-27,0,55,46,1971,4,27
1971-04-28,0,55,44,1971,4,28
1971-04-29,0,60,43,1971,4,29
1971-04-30,0,67,44,1971,4,30
1971-05-01,0,69,50,1971,5,1
1971-05-02,0,71,50,1971,5,2
1971-05-03,0,73,49,1971,5,3
1971-05-04,0.06,52,47,1971,5,4
1971-05-05,0.03,51,45,1971,5,5
1971-05-06,0,64,44,1971,5,6
1971-05-07,0,77,48,1971,5,7
1971-05-08,0,59,45,1971,5,8
1971-05-09,0,64,41,1971,5,9
1971-05-10,0,72,45,1971,5,10
1971-05-11,0,87,50,1971,5,11
1971-05-12,0.11,63,48,1971,5,12
1971-05-13,0.15,57,43,1971,5,13
1971-05-14,0,57,41,1971,5,14
1971-05-15,0.22,61,46,1971,5,15
1971-05-16,0.31,51,41,1971,5,16
1971-05-17,0,57,41,1971,5,17
1971-05-18,0.1,61,42,1971,5,18
1971-05-19,0.15,53,45,1971,5,19
1971-05-20,0.01,54,42,1971,5,20
1971-05-21,0,66,41,1971,5,21
1971-05-22,0,70,48,1971,5,22
1971-05-23,0,66,47,1971,5,23
1971-05-24,0.05,62,51,1971,5,24
1971-05-25,0.04,66,53,1971,5,25
1971-05-26,0,67,54,1971,5,26
1971-05-27,0,71,50,1971,5,27
1971-05-28,0,69,47,1971,5,28
1971-05-29,0.19,51,46,1971,5,29
1971-05-30,0,53,43,1971,5,30
1971-05-31,0.01,54,47,1971,5,31
1971-06-01,0.03,55,44,1971,6,1
1971-06-02,0,54,48,1971,6,2
1971-06-03,0.12,52,48,1971,6,3
1971-06-04,0.06,60,45,1971,6,4
1971-06-05,0,70,47,1971,6,5
1971-06-06,0.11,65,48,1971,6,6
1971-06-07,0,62,50,1971,6,7
1971-06-08,0,58,48,1971,6,8
1971-06-09,0,67,44,1971,6,9
1971-06-10,0.11,62,52,1971,6,10
1971-06-11,0,63,51,1971,6,11
1971-06-12,0,65,50,1971,6,12
1971-06-13,0.13,60,48,1971,6,13
1971-06-14,0.01,62,49,1971,6,14
1971-06-15,0,64,48,1971,6,15
1971-06-16,0,64,48,1971,6,16
1971-06-17,0,66,47,1971,6,17
1971-06-18,0.4,63,53,1971,6,18
1971-06-19,0.15,66,54,1971,6,19
1971-06-20,0,66,55,1971,6,20
1971-06-21,0,80,53,1971,6,21
1971-06-22,0.04,70,55,1971,6,22
1971-06-23,0,65,50,1971,6,23
1971-06-24,0.86,54,47,1971,6,24
1971-06-25,0.13,62,47,1971,6,25
1971-06-26,0.02,63,47,1971,6,26
1971-06-27,0,60,49,1971,6,27
1971-06-28,0.11,55,48,1971,6,28
1971-06-29,0,64,49,1971,6,29
1971-06-30,0,65,48,1971,6,30
1971-07-01,0,65,49,1971,7,1
1971-07-02,0,68,48,1971,7,2
1971-07-03,0,72,49,1971,7,3
1971-07-04,0,63,52,1971,7,4
1971-07-05,0.17,59,48,1971,7,5
1971-07-06,0.03,64,47,1971,7,6
1971-07-07,0,71,48,1971,7,7
1971-07-08,0.08,65,55,1971,7,8
1971-07-09,0.24,67,54,1971,7,9
1971-07-10,0.16,59,53,1971,7,10
1971-07-11,0,66,53,1971,7,11
1971-07-12,0,71,53,1971,7,12
1971-07-13,0,77,52,1971,7,13
1971-07-14,0,79,56,1971,7,14
1971-07-15,0,81,56,1971,7,15
1971-07-16,0,80,58,1971,7,16
1971-07-17,0,84,58,1971,7,17
1971-07-18,0,89,61,1971,7,18
1971-07-19,0,87,63,1971,7,19
1971-07-20,0,88,63,1971,7,20
1971-07-21,0,85,61,1971,7,21
1971-07-22,0,76,56,1971,7,22
1971-07-23,0,65,54,1971,7,23
1971-07-24,0,76,54,1971,7,24
1971-07-25,0,86,59,1971,7,25
1971-07-26,0,92,62,1971,7,26
1971-07-27,0,86,59,1971,7,27
1971-07-28,0,82,57,1971,7,28
1971-07-29,0,95,61,1971,7,29
1971-07-30,0,76,58,1971,7,30
1971-07-31,0,71,60,1971,7,31
1971-08-01,0,76,60,1971,8,1
1971-08-02,0,78,56,1971,8,2
1971-08-03,0,75,57,1971,8,3
1971-08-04,0,78,62,1971,8,4
1971-08-05,0,81,63,1971,8,5
1971-08-06,0,77,62,1971,8,6
1971-08-07,0,82,59,1971,8,7
1971-08-08,0,90,61,1971,8,8
1971-08-09,0,94,62,1971,8,9
1971-08-10,0,94,62,1971,8,10
1971-08-11,0,91,61,1971,8,11
1971-08-12,0,82,56,1971,8,12
1971-08-13,0,70,56,1971,8,13
1971-08-14,0,74,57,1971,8,14
1971-08-15,0,77,56,1971,8,15
1971-08-16,0,74,54,1971,8,16
1971-08-17,0,78,57,1971,8,17
1971-08-18,0,78,54,1971,8,18
1971-08-19,0,81,56,1971,8,19
1971-08-20,0.01,77,62,1971,8,20
1971-08-21,0.36,74,58,1971,8,21
1971-08-22,0.1,68,56,1971,8,22
1971-08-23,0,73,55,1971,8,23
1971-08-24,0,79,55,1971,8,24
1971-08-25,0,73,58,1971,8,25
1971-08-26,0,75,53,1971,8,26
1971-08-27,0,77,54,1971,8,27
1971-08-28,0,81,58,1971,8,28
1971-08-29,0,70,56,1971,8,29
1971-08-30,0.02,72,58,1971,8,30
1971-08-31,0.08,62,53,1971,8,31
1971-09-01,0.53,64,53,1971,9,1
1971-09-02,0.66,65,53,1971,9,2
1971-09-03,0,67,55,1971,9,3
1971-09-04,0,73,50,1971,9,4
1971-09-05,0.32,61,54,1971,9,5
1971-09-06,0.22,64,52,1971,9,6
1971-09-07,0,68,49,1971,9,7
1971-09-08,0.01,62,48,1971,9,8
1971-09-09,0.1,66,52,1971,9,9
1971-09-10,0.01,71,50,1971,9,10
1971-09-11,0,67,54,1971,9,11
1971-09-12,0,68,49,1971,9,12
1971-09-13,0,64,53,1971,9,13
1971-09-14,0,63,48,1971,9,14
1971-09-15,0,64,47,1971,9,15
1971-09-16,0,72,52,1971,9,16
1971-09-17,0,76,53,1971,9,17
1971-09-18,0,74,48,1971,9,18
1971-09-19,0,72,49,1971,9,19
1971-09-20,0,70,50,1971,9,20
1971-09-21,0,72,45,1971,9,21
1971-09-22,0,76,47,1971,9,22
1971-09-23,0,65,49,1971,9,23
1971-09-24,0.55,61,52,1971,9,24
1971-09-25,0.03,59,49,1971,9,25
1971-09-26,0,61,47,1971,9,26
1971-09-27,0.41,56,49,1971,9,27
1971-09-28,0.66,52,45,1971,9,28
1971-09-29,0.01,55,43,1971,9,29
1971-09-30,0,57,44,1971,9,30
1971-10-01,0,60,47,1971,10,1
1971-10-02,0,64,49,1971,10,2
1971-10-03,0,64,52,1971,10,3
1971-10-04,0,72,57,1971,10,4
1971-10-05,0,70,56,1971,10,5
1971-10-06,0.01,60,54,1971,10,6
1971-10-07,0.01,65,52,1971,10,7
1971-10-08,0,67,51,1971,10,8
1971-10-09,0,71,47,1971,10,9
1971-10-10,0,64,54,1971,10,10
1971-10-11,0,63,51,1971,10,11
1971-10-12,0,67,48,1971,10,12
1971-10-13,0.15,58,46,1971,10,13
1971-10-14,0.66,49,46,1971,10,14
1971-10-15,0,56,44,1971,10,15
1971-10-16,0,55,42,1971,10,16
1971-10-17,0,50,37,1971,10,17
1971-10-18,0.66,53,45,1971,10,18
1971-10-19,0.63,55,46,1971,10,19
1971-10-20,0.13,54,44,1971,10,20
1971-10-21,0,55,43,1971,10,21
1971-10-22,0.43,53,47,1971,10,22
1971-10-23,0,52,44,1971,10,23
1971-10-24,0,54,44,1971,10,24
1971-10-25,0.13,54,47,1971,10,25
1971-10-26,0.06,51,35,1971,10,26
1971-10-27,0.3,45,34,1971,10,27
1971-10-28,0,45,30,1971,10,28
1971-10-29,0,43,31,1971,10,29
1971-10-30,0.19,42,37,1971,10,30
1971-10-31,0.21,50,37,1971,10,31
1971-11-01,0,52,42,1971,11,1
1971-11-02,0,50,41,1971,11,2
1971-11-03,1.37,52,44,1971,11,3
1971-11-04,0.28,51,37,1971,11,4
1971-11-05,0,46,33,1971,11,5
1971-11-06,0,49,35,1971,11,6
1971-11-07,0.3,52,41,1971,11,7
1971-11-08,0.05,51,45,1971,11,8
1971-11-09,0.11,55,46,1971,11,9
1971-11-10,0.63,52,48,1971,11,10
1971-11-11,0.1,55,48,1971,11,11
1971-11-12,0.35,55,46,1971,11,12
1971-11-13,0.11,55,43,1971,11,13
1971-11-14,0.1,47,42,1971,11,14
1971-11-15,0.1,49,42,1971,11,15
1971-11-16,0,48,40,1971,11,16
1971-11-17,0.04,44,35,1971,11,17
1971-11-18,0,45,38,1971,11,18
1971-11-19,0.01,52,43,1971,11,19
1971-11-20,0,55,47,1971,11,20
1971-11-21,0,51,42,1971,11,21
1971-11-22,0,47,36,1971,11,22
1971-11-23,0.31,48,37,1971,11,23
1971-11-24,0.56,50,40,1971,11,24
1971-11-25,0.37,47,41,1971,11,25
1971-11-26,0.17,53,43,1971,11,26
1971-11-27,0.04,48,44,1971,11,27
1971-11-28,0.31,48,43,1971,11,28
1971-11-29,0,47,44,1971,11,29
1971-11-30,0,46,37,1971,11,30
1971-12-01,0,49,32,1971,12,1
1971-12-02,0.16,48,36,1971,12,2
1971-12-03,0.08,44,37,1971,12,3
1971-12-04,0.49,47,36,1971,12,4
1971-12-05,0.05,50,42,1971,12,5
1971-12-06,0,43,32,1971,12,6
1971-12-07,0.03,34,27,1971,12,7
1971-12-08,1.61,50,30,1971,12,8
1971-12-09,0.02,42,37,1971,12,9
1971-12-10,0.22,38,33,1971,12,10
1971-12-11,0.1,39,30,1971,12,11
1971-12-12,0.25,40,34,1971,12,12
1971-12-13,0.63,41,34,1971,12,13
1971-12-14,0.2,43,34,1971,12,14
1971-12-15,0.01,41,34,1971,12,15
1971-12-16,0.03,48,40,1971,12,16
1971-12-17,0.35,49,38,1971,12,17
1971-12-18,0.09,39,32,1971,12,18
1971-12-19,0,42,31,1971,12,19
1971-12-20,0.51,42,34,1971,12,20
1971-12-21,0.23,41,34,1971,12,21
1971-12-22,0.36,46,36,1971,12,22
1971-12-23,0.05,45,38,1971,12,23
1971-12-24,0.13,40,33,1971,12,24
1971-12-25,0.74,39,30,1971,12,25
1971-12-26,0,32,26,1971,12,26
1971-12-27,0,33,25,1971,12,27
1971-12-28,0.17,31,27,1971,12,28
1971-12-29,0.13,34,29,1971,12,29
1971-12-30,0.02,42,32,1971,12,30
1971-12-31,0.01,43,37,1971,12,31
1972-01-01,0.07,47,37,1972,1,1
1972-01-02,0.03,42,31,1972,1,2
1972-01-03,0,37,27,1972,1,3
1972-01-04,0,40,32,1972,1,4
1972-01-05,0.04,45,39,1972,1,5
1972-01-06,0,46,42,1972,1,6
1972-01-07,0.14,44,37,1972,1,7
1972-01-08,0.45,46,35,1972,1,8
1972-01-09,0,47,37,1972,1,9
1972-01-10,0.4,44,33,1972,1,10
1972-01-11,0.18,49,35,1972,1,11
1972-01-12,0,43,32,1972,1,12
1972-01-13,0,38,30,1972,1,13
1972-01-14,0.01,44,35,1972,1,14
1972-01-15,0,45,35,1972,1,15
1972-01-16,0.17,47,41,1972,1,16
1972-01-17,0.09,44,36,1972,1,17
1972-01-18,0.45,48,34,1972,1,18
1972-01-19,1.03,50,46,1972,1,19
1972-01-20,1.66,53,48,1972,1,20
1972-01-21,0.33,50,44,1972,1,21
1972-01-22,0.14,48,43,1972,1,22
1972-01-23,0.99,43,34,1972,1,23
1972-01-24,0.49,35,26,1972,1,24
1972-01-25,0.55,26,21,1972,1,25
